dormitorios,banos,distrito,estacionamiento,descripcion,area_cubierta,precio_soles,area_total,latitud,longitud,banios/2,precio_dolares,fecha_publicacion,antiguedad,moneda
2.0,2.0,barranco,1.0,"Alquilo Departamento en Barranco
Alquilo departamento en Edificio Vibe – Barranco, COMO NUEVO, 2 AÑOS ANTIGUEDAD, ubicado en Av. El Sol Este Esquina con Jr. Tumay. Ubicado a 2 cuadras de la Av. Bolognesi y a 3 cuadras de la Av. Grau y del Estadio Chipoco. Área 70.48 m2, 2 Dormitorios, el Principal con baño incorporado, 3 ascensores, 1 Cochera Sótano y 1 Deposito de 5.82 m2. Incluye 1 Therma a Gas Natural Marca Bosh, 1 Refrigeradora Miray No Frost 409 Lt y Lavadora LG Carga Superior de 19 Kg. Áreas Comunes con jardín de juegos para niños, sala de reuniones y sala de juego además de amplio gimnasio. Impecable y listo para mudarse. ALQUILER : S/ 2,750
**
Leer descripción completa",70.0,2750.0,70.0,-12.1394361,-77.0199176,,740.0,5,2.0,S/ 
2.0,2.0,barranco,1.0,"Departamento de 2 Dorm. en Barranco, con o Sin Muebles
Departamento amoblado de 2 dormitorios y 80 m2 en Barranco. Idealmente ubicado a una cuadra del Malecón Paul Harris. Zona muy segura, súper tranquila y exclusivamente residencial.

El departamento cuenta con: (vista exterior)
- una linda sala – comedor,
- una cocina con área de lavandería (Lavadora y Secadora),
- dos dormitorios con closets,
- dos baños completos

Posibilidad de alquilar un estacionamiento, costo adicional

*Se puede alquilar sin muebles

Cuota de mantenimiento del edificio: S/280.00 soles mensuales.
Edificio muy seguro, con servicio de portería las 24 horas del día.
**
Leer descripción completa",80.0,3400.0,80.0,-12.1470544,-77.02304320000002,,900.0,109,8.0,S/ 
1.0,2.0,barranco,1.0,"Departamento1 Dormitorio 2do Piso 45 m² Super Ubición Barranco Limite Miraflores
Este Lindo Departamento ideal persona sola o pareja
En una estratégica ubicación a metros de la intersección de Republica de Panamá y Av Mariscal castilla
A 2 cuadras de l Av. 28 de Julio, en el límite de Miraflores y Barranco
El edificio cuenta con vigilancia 24 / 7 Conserjería Permanente
El edificio cuenta con 6 estacionamientos de vistas en el frontis

Cuenta con sala comedor amplios
Kitchenette amplio con meson de granito y lavandería
Cocina equipada con Encimera , Horno empotrado y horno microondas
Reporteros altos y bajos en melamina y tableros de granito
Baño de visitas
Amplio dormitorio con walking closet en melamine blanco
Amplio y completo baño
Intercomunicador
y Ventanas con Rollers

Envidiables areas comunes:
Sala de Reuniones y Coworking
Gimnasio, Piscina y zonas de parrilla
lavandería con sistema de lavado y secado con fichas

Mantenimiento:
S/. 300.00 Servicio de Agua Incluido
**
Leer descripción completa",45.0,2000.0,45.0,-12.1334418,-77.018351,1.0,,77,14.0,S/ 
1.0,1.0,barranco,1.0,"Alquilo Departamento Amoblado y Equipado 1 Dormitorio en Barranco Us$800
Se alquila moderno departamento , amoblado y equipado, ubicado en la Av El Sol 145 Barranco. El edificio tiene modernas areas comunes , piscina con una impresonante vista panorámica, sala de yoga, coworking , jacuzzi, zona de parrilla y sala de reuniones.
Area 41m2 . Piso 9
- 1 dormitorio con cama Queen
- Sala con sofa cama Queen
- 1 baño completo
- Cocina tipo kitchennet totalmente equiapada . Tiene conexión con Calidda.
- Vigialancia 24 horas
- Lavanderia en el departamento
- 1 cochera privada
Alquiler Mensual US$ 800.00 fijo . 1 mes de adelanto x 2 de garantía
Internet incorporado
Minimo 3 meses.
Mantenimiento y arbitrios S/ 300.00
**
Leer descripción completa",41.0,3200.0,41.0,-12.1397041,-77.0227408,,850.0,166,3.0,S/ 
3.0,3.0,barranco,2.0,"Departamento en Alquiler y Venta en Barranco
Alquilo y Vendo Departamento en Barranco, Av Paul Harris Cdra.3. (Ref: esquina Centenario). Venta: US$ 792,000 dolares. Alquiler: US$ 2,000 dolares. Area Construida: 242 m2, Area Construida: 242 m2. Línea blanca, hall, 1 sala, comedor, comedor de diario, cocina cerrada, lavandería, estar familiar, 3 dormitorios, walk-in closet, 3.5 baños, 3 baños incorporados, 1 cuarto de servicio, 1 baño de servicio, 2 cocheras tipo paralelas, 1 depósito, pisos de alfombrado en área privada, pisos de madera en área social, 2 ascensores, ascensor directo, ascensor, terraza de 1.00 m2.
Piso 3, 6 pisos, bloque n°1, 2 departamentos por piso, 12 departamentos en total. Guardianía, se permiten mascotas, flat, vista al mar, remodelado. Bello dpto. con una hermosa vista al mar y parque. Esta toalmente remodelado, menos un baño secundario. Linda distribución. Mucha luz!
Terraza amplia con vista al malecon, al mar y a parque

Amplia Sala -comedor

Baño de visita

Cocina equipada con linea blanca completa, comedor de diario y tableros de granito

Dormitorio principal con linda vista al mar, closet, walk in closet amplio y baño incorporado

Sala de estar

Dormitorio 2 con closet y baño fuera del dorm

Dormitorio 3 con closet y baño incorporado

Cuarto y baño de servicio

Lavanderia

2 Cocheras paralelas

1 Deposito

Acabados:

- Pisos de madera machihembrados en sala, comedor, dormitorios 2 y 3

- Piso Alfombrados en dormitorio principal y sala de estar

- Tableros de marmol en baños

- Pisos de porcelanto en baños y cocina.
LDR
**
Leer descripción completa",242.0,7400.0,242.0,-12.1386108,-77.0261593,3.0,2000.0,100,15.0,S/ 
1.0,1.0,barranco,,"Se Alquila Loft con Vista Al Mar
Departamento en alquiler en piso 14, FULL AMOBLADO y equipado en la mejor zona de Barranco
DescripciónA 3 cuadras del parque Armendariz, frente al estadio Luis Galvez Chipoco.

Departamento tipo LOFT de 30m2. ️

1 dormitorio totalmente amoblado️con todas las comodidades como cama QUEEN con cabecera, ️acompañado de 2 mesitas de noche, TV de 32”,️y alfombra.
.Excelente iluminación con ventana de piso a techo️
1 baño completo con mamparas de vidrio, espejo, ️
dispensadores para shampoo, acondicionador y jabón, repisas para toallas.
La Sala viene con cortinas tipo rollers con blackout ️mesa de centro ️
El edificio G15 contará con las siguientes áreas comunes:
Lobby (piso 01) ️
3 ascensores (piso 01) ️
Lavandería (piso 01) ️
Áreas comunes exclusivas para oficinas (piso 01) ️
Área de piscina y Terraza (piso 21) ️
Sala Bar (piso 21) ️
Grill & Lounge (piso 21) ️
Game Zone (piso 21) ️
Gimnasio (piso 21) ️

Precio 570 DOLAREES O 2150 SOLES
Mantenimiento 150 soles aprox
**
Leer descripción completa",30.0,2150.0,30.0,-12.1367789,-77.0224664,,570.0,43,2.0,S/ 
2.0,,barranco,,"Se Alquila Departamento 2 Dorm.
SE ALQUILA DEPARTAMENTO MUY BIEN DECORADO Y DISEÑADO
EN EDIFIICO ESTUDIO 4 EN BARRANCO
PISO 8 VISTA EXTERIOR
60mt2
SALA COMEDOR
COCINA TIPO AMERICANA
DOS DORMITORIOS
EL PRINCIPAL AMPLIO CON WALK IN CLOSET Y BAÑO INCORPORADO
EL SEGUNDO DORMITORIO CUENTA CON UN CAMAROTE
SEGUNDO BAÑO COMPLETO

EDIFICIO CUENTA CON ÁREAS COMUNES
COMO
PISCINA
GIMSNASIO
SALA DE PARRIILA
SALA DE REUNIÓN
ÁREA DE LAVANDERÍA

NO TIENE COCHERA PERO SE PUEDE CONSEGUIR EN EL EDIFICIO

PRECIO 1000 dólares
CONTRATO MINIMO 1 Año
MANTENIMIENTO 300 soles aprox
LUZ TU CONSUMO

MAS INFORMACION
**
Leer descripción completa",60.0,3750.0,60.0,-12.1396645,-77.0230045,,1000.0,28,2.0,S/ 
1.0,1.0,barranco,1.0,"Alquiler 1 Dorm, 1 Baño, Amoblado
Alquiler de departamento en Barranco!! 50m2, segundo piso. Ubicado en la cuadra 3 de la Av. Pedro de osma. Consta de 1 dormitorio, 1 baño, sala comedor, cocina americana. FULL AMOBLADO. Mascota chica permitida. Cochera incluida. Solicita vídeo al interno.

Condiciones:
- $650 (2x1) dólares
- Mantenimiento S/260 aprox con agua y otros servicios por consumo propio.
- Contar con ingresos sustentados con boleta, reporte tributario o estados de cuenta.
- No registrar deudas vencidas al menos el titular que firma

SOLO WHATSAPP
-Roel:
-Diana:
-Kissy:
BROKER EN LINEA GROUP
**
Leer descripción completa",50.0,2390.0,50.0,-12.153239757491658,-77.02288807418006,,,1,5.0,S/ 
2.0,2.0,barranco,,"Se Alquila Departamento 2 Dorm.
SE ALQUILA EXCLUSKVODEPARTAMENTO EN PISO 10 CON VISTA EXTERIOR A LA CIUDAD Y AL MAR

DEPARTAMENTO COMPLETAMENTE AMOBLADO Y EQUIPADO ️

TIENE UN METRAJE DE 65MT2
SALA COMEDOR ️
COCINA TIPO AMERICANA ️
BALCÓN CON VISTA EXTERIOR ️
ÁREA DE LAVANDERÍA CON LAVASECA️
DORMITORIO PRINCIPAL CON BAÑO COMPLETO Y WALK IN CLOSET️
SEGUNDO AMBIENTE QUE PUEDE SER DORMITORIO O UN ESTUDIO️
BAÑO SECUNDARIO️

SE PUEDE ALQUILAR COCHERA APARTE

EDIFICIO CUENTA CON ÁREAS COMUNES CÓMO:

PISISCINA️
GIMNASIO ️
SALA DE PARRILLA ️
SALA DE REUNIÓN ️
SALA DE PARRILLA ️
SALA DE CO-WORKING️
**
Leer descripción completa",55.0,3190.0,55.0,-12.1365825,-77.0225488,,850.0,29,1.0,S/ 
2.0,2.0,barranco,1.0,"Alquiler Dpto. Pedro Martinto Esquina con Grau
Impecable
Vista a la calle piso 10 con balcón hacia la Av. Grau

Living comedor, kitchenette, reposteros altos y bajos.
Dormitorio principal amplio con baño incorporado y walking closet.
Dormitorio secundario actualmente la pared está abierta puede cerrarse fácilmente o utilizarse como sala de estar/estudio
Baño secundario completo
Cochera en el primer sótano de 15 m2.

Cuenta con gas calidda, encimera, horno y campana, therma eléctrica, rollers y luminarias.

Zona privilegiada a espaldas del Restaurant La 73, a dos cuadras del Malecón Paul Harris cerca a parques que llaman al deporte, rodeado de diversos comercios, supermercados, restaurants de primer nivel, galerías de arte, cafés y bares. Tiene todo cerca para movilizarse a pie, cerca estacion del Metropolitano
**
Leer descripción completa",53.0,2500.0,53.0,-12.140377215037109,-77.02360630176705,,,9,7.0,S/ 
3.0,2.0,barranco,1.0,"Vivir Cerca Al Mar en La. Zona Mas Exclusiva de Chorillos Limite con Barranco!
LNDO DEPARTAMENTO DE 3 DORMITORIOS !!SI TE GUSTA VIVIR A PASOS DEL MAR!!! EN UNA ZONA SUPER TRANQUILA !! Y A LA VEZ CERCA A TODO!! CHORILLOS LIMITE CON BARRANCO!!
EDIFICIO ECOAMIGABLE Y ECOSOSTENIBLE
VISTA CALLE
PISO 3
ÁREA OCUPADA 83 M2
CON ASCENSOR DIRECTO!!
LIVING COMEDOR
BAÑO DE VISITA
TERRAZA
KITCHFNET ABIERTA
1 DORMITORIO PRINCIPAL CON BAÑO INCORPORADO MUY ILUMINADO LINDA VISTA
2 DORMITORIOS SECUNDARIOS CON CLOSET QUE USAN UN BAÑO COMPLETO
SALA DE TV!!

EDIFICIO DE 5 PISOS, 8 DEPARTAMENTOS EN TOTAL
TECHOS ALTOS
TABLEROS DE CUARZO, , CRISTAL TEMPLADO EN MAMPARAS Y VENTANAS.
LOBBY CON PORTERÍA
CUARTO DE LAVANDERÍA EQUIPADO
CONEXIÓN PARA GAS
SISTEMA DE 50% AHORRO DE AGUA POR RECIRCULACION
1 COCHERA
1 DEPOSITO
ESPACIOS RESERVADOS PARA BICICLETAS Y SCOOTERS
PRECiO DE ALQUILER $ 850 DOLARES 2X1
SE ALQUILA SIN AMOBLAR
CONTRATO POR UN AÑO
**
Leer descripción completa",83.0,3188.0,83.0,-12.166240907430657,-77.02784793331296,1.0,850.0,82,0.0,S/ 
3.0,3.0,barranco,2.0,"Departamento en Alquiler y Venta en Barranco
Vendo o Alquilo Departamento con Vista al Mar en Av 28 de Julio, Cdra. 4, Barranco. (Ref: Edificio Agua Marina). Venta: US$ 1,650,000 dolares. Alquiler: US$ 3,400 dolares. Amoblado, hall, 1 sala, comedor, comedor de diario, cocina cerrada, lavandería, escritorio, estar familiar, 3 dormitorios, walk-in closet, 3.5 baños, 3 baños incorporados, 1 cuarto de servicio, 1 baño de servicio, 2 cocheras tipo paralelas, 1 depósito, pisos de madera en área privada, pisos de madera en área social, ascensor directo, ascensor de servicio, patio, jardín.
Áreas comunes. Piso 6, 10 pisos, 2 departamentos por piso, 18 departamentos en total.

Guardianía, se permiten mascotas, flat, 12 años de antigüedad, vista al mar, en muy buen estado. Lindo departamento en el acantilado con vista espectacular al Mar..

Hall de ingreso

Sala - comedor com vista al mar y salida a terraza

Baño de visita

Sala de estar

Escritorio

3 Dormtiorios cada uno con baño incorporado y walk-in closet

Cocina con comedor de diario y alacena

Area de lavanderia

Cuarto y baño de servicio

Áreas Comunes: Parrilla, Kitchenette, Sala de Reuniones y Gimnasio.

Finos Acabados:

-Mármol en los baños

-Tablero de granito en la cocina y con Isla central

-Walk-in closet en todos los dormitorios

-Pisos de madera chihuahuaco. LDR
**
Leer descripción completa",570.0,12580.0,570.0,-12.1510425,-77.0218813,3.0,3400.0,100,12.0,S/ 
3.0,2.0,barranco,2.0,"Alquiler Departamento Céntrico en Barranco
Departamento con vigilancia 24/7, 3 dormitorios, 2 baños, terraza amplia y patio lavandería. Cocina, comedor y alacena amplia. Baños y cocina en piedra granito. Bien ubicado, cerca a costa verde, vía expresa, metropolitano y a 4 cuadras del malecón, a 2 cuadras de un parque grande. Referencia cruce av Grau con Av El Sol Este, a una cuadra de Chipoco. Cerca a Colegios. Se admite mascota.
**
Leer descripción completa",84.0,3300.0,133.0,-12.1395412,-77.0218577,,890.0,58,8.0,S/ 
1.0,1.0,barranco,1.0,"Lindo Dpto en Alquiler, Barranco con Terraza
Lindo dpto de 1 dormitorio. Duplex. Primer piso: living-comedor, cocina abierta, terraza. Segundo piso: dormitorio y baño completo. 1 estacionamiento.
VALE LA PENA VERLO
**",84.0,2775.0,84.0,-12.139699544027811,-77.02266284476035,1.0,750.0,8,10.0,S/ 
2.0,2.0,barranco,,"Se Alquila Departamento 2 Dorm.
SE ALQUILA EXCLUSKVODEPARTAMENTO EN PISO 10 CON VISTA EXTERIOR A LA CIUDAD Y AL MAR

DEPARTAMENTO COMPLETAMENTE AMOBLADO Y EQUIPADO ️

TIENE UN METRAJE DE 65MT2
SALA COMEDOR ️
COCINA TIPO AMERICANA ️
BALCÓN CON VISTA EXTERIOR ️
ÁREA DE LAVANDERÍA CON LAVASECA️
DORMITORIO PRINCIPAL CON BAÑO COMPLETO Y WALK IN CLOSET️
SEGUNDO AMBIENTE QUE PUEDE SER DORMITORIO O UN ESTUDIO️
BAÑO SECUNDARIO️

SE PUEDE ALQUILAR COCHERA APARTE

EDIFICIO CUENTA CON ÁREAS COMUNES CÓMO:

PISISCINA️
GIMNASIO ️
SALA DE PARRILLA ️
SALA DE REUNIÓN ️
SALA DE PARRILLA ️
SALA DE CO-WORKING️
**
Leer descripción completa",55.0,3190.0,55.0,-12.1365825,-77.0225488,,850.0,29,1.0,S/ 
1.0,1.0,barranco,1.0,"Alquiler 1 Domr, 1 Baño, 1 Cochera, Tipo Monoambiente
Alquiler de minidpto en Barranco!!!* 30m2, piso 11. Ubicado en Jirón Augusto Tamayo Vargas, cerca de la estación unión del metropolitano. Todo está amoblado listo para vivir. Mascota chica permitida. Cochera disponible. Solicita vídeo al interno.

*Condiciones:*
- S/2,400 (2x1)
- Mantenimiento S/240 y otros servicios por consumo.
- Contar con ingresos sustentados con boleta o reporte tributario
- No registrar deudas vencidas al menos el titular que firma

SOLO WHATSAPP
-Roel:
-Diana:
-Kissy:
BROKER EN LINEA GROUP
**
Leer descripción completa",30.0,2390.0,30.0,-12.1503126,-77.01851110000001,,,1,1.0,S/ 
2.0,,barranco,,"Se Alquila Departamento 2 Dorm.
SE ALQUILA DEPARTAMENTO MUY BIEN DECORADO Y DISEÑADO
EN EDIFIICO ESTUDIO 4 EN BARRANCO
PISO 8 VISTA EXTERIOR
60mt2
SALA COMEDOR
COCINA TIPO AMERICANA
DOS DORMITORIOS
EL PRINCIPAL AMPLIO CON WALK IN CLOSET Y BAÑO INCORPORADO
EL SEGUNDO DORMITORIO CUENTA CON UN CAMAROTE
SEGUNDO BAÑO COMPLETO

EDIFICIO CUENTA CON ÁREAS COMUNES
COMO
PISCINA
GIMSNASIO
SALA DE PARRIILA
SALA DE REUNIÓN
ÁREA DE LAVANDERÍA

NO TIENE COCHERA PERO SE PUEDE CONSEGUIR EN EL EDIFICIO

PRECIO 1000 dólares
CONTRATO MINIMO 1 Año
MANTENIMIENTO 300 soles aprox
LUZ TU CONSUMO

MAS INFORMACION
**
Leer descripción completa",60.0,3750.0,60.0,-12.1396645,-77.0230045,,1000.0,28,2.0,S/ 
1.0,1.0,barranco,1.0,"Alquiler 1 Dorm, 1 Baño, Amoblado
Alquiler de departamento en Barranco!! 50m2, segundo piso. Ubicado en la cuadra 3 de la Av. Pedro de osma. Consta de 1 dormitorio, 1 baño, sala comedor, cocina americana. FULL AMOBLADO. Mascota chica permitida. Cochera incluida. Solicita vídeo al interno.

Condiciones:
- $650 (2x1) dólares
- Mantenimiento S/260 aprox con agua y otros servicios por consumo propio.
- Contar con ingresos sustentados con boleta, reporte tributario o estados de cuenta.
- No registrar deudas vencidas al menos el titular que firma

SOLO WHATSAPP
-Roel:
-Diana:
-Kissy:
BROKER EN LINEA GROUP
**
Leer descripción completa",50.0,2390.0,50.0,-12.153239757491658,-77.02288807418006,,,1,5.0,S/ 
1.0,1.0,barranco,1.0,"Lindo Departamento en Alquiler Limite Miraflores con Barranco
EXCELENTE UBICACION DEPARTAMENTO EN AV. GRAU 1430 - BARRANCO
Acogedor departamento semi-amoblado , ubicado en Av Grau en Barranco.
Se encuentra en el límite entre Miraflores y Barranco, cerca a restaurantes, tiendas a poca distancia. Piso 13.
Características:
- Tiene una área de 37m2.
- Sala/comedor con balcón y vista a la calle.
- Cocina abierta, tipo americana con barra.
- Consta de 1 dormitorio con walk-in closet y baño incorporado.
- 1 Estacionamiento.
Seguridad 24/7

El edificio cuenta con áreas comunes: Gym, área de parrilla, piscina y un cuarto de juegos.

Precio alquiler: $600
Mantenimiento: S/.270 soles aprox.

Consultas whatsapp ,
**
Leer descripción completa",37.0,2232.0,37.0,-12.136906879302291,-77.02243016931152,,600.0,7,1.0,S/ 
1.0,1.0,barranco,1.0,"Se Alquila Hermoso Dúplex en Barranco
Alquiler de Moderno Dúplex en Primer y Segundo Piso con Terraza y Estacionamiento

Ubicado en una excelente zona de la ciudad, este amplio y elegante dúplex de 72 m² en primer y segundo piso es ideal para quienes buscan comodidad y un estilo de vida exclusivo.

Características del inmueble:

Área total: 72 m², distribuidos en dos niveles
Primer y segundo piso con ambientes bien iluminados
1 dormitorio amplio con excelente ventilación
1 baño completo moderno y funcional
Terraza de 20 m², perfecta para disfrutar de momentos de relajación al aire libre
Estacionamiento privado incluido en el precio
Costo: $750 mensuales
Mantenimiento: 360 soles

Este dúplex es perfecto para quienes valoran la privacidad y el confort, con una terraza ideal para reuniones o para relajarse al final del día. ¡No dejes pasar esta oportunidad y agenda una visita hoy mismo!
**
Leer descripción completa",72.0,2783.0,72.0,-12.1392576,-77.0205048,,750.0,1,17.0,S/ 
2.0,2.0,barranco,1.0,"Alquilo o Vendo Lindo Departamento Pedro Martinto Barranco Semi Amoblado
Se Alquila o vende lindo departamento muy cerca a malecón Paul Harris, Av. Miguel Grau, Armendariz, rodeado de parques, restaurantes, tiendas, cafés. El edificio tiene áreas comunes como piscina, gym, salón de reuniones, parrillas y lavanderias.
El departamento tiene 2 dormitorios amplios uno con baño propio y walking closet, baño secundario, sala comedor con un lindo balcon vista a la ciudad, cocina abierta estilo americano con muebles altos y bajos. El departamento es amoblado y equipado cuenta con cama queen en el dormitorio principal, en dormitorio secundario escritorio, sofa cama y sala de entretenimiento en sala, refrigerada, cocina, campana extractora, horno, horno microondas y menaje.
El departamento cuenta con 1 cochera.
**
Leer descripción completa",58.0,555000.0,58.0,-12.141182832153838,-77.02279874337766,,150000.0,235,4.0,S/ 
1.0,1.0,barranco,,"Departamento en Osma
Hermoso, cálido y tranquilo departamento en Pedro de Osma 307, la lado del restaurante Central.
Elije vivir donde siempre quisiste, el distrito donde la vida y el arte se juntan. En un edificio con estilo, vanguardista, trabaja sin salir de casa en nuestro 'smart café', areas verdes, para compartir con amigos y familia en una parrilla, bar, piscinita y mucho mas.
Departamento equipado, con sofá cama en amplia sala, cocina integrada, vista interna lo que asegura tranquilidad. Dormitorio con aire acondicionado.
El edificio cuenta con áreas comunes como gimnasio, centro de lavado, sala de estar, lobby, parque interno, piscina temperada, zona de parrilla, etc.
Estas a un paso de todo, Barranco te ofrece movilizarte a pie a cualquier punto de interés como colegios y universidades, así como :
ARTE, CULTURA Y ENTRETENIMIENTO
Iglesia La Ermita, Casa Túpac, Museo Pedro de Osma, Museo de la Electricidad, Museo Mario Testino (MATE), Microteatro, Puente de los suspiros, Plaza de Barranco, Playas de Barranco, Chorrillos Club Náutico, etc.
GASTRONOMÍA
Canta Rana, Garito Bistro, Peña La Candelaria, La Fara Restobar Restaurante Costa Sur, Cevichería Costa Azul, Flor de la Canela Créme de la Créme, Rústica, Cala, Central Restaurante, etc.
BANCOS
Banco de Crédito, Interbank, BBVA Continental, Banco de la nación
CLÍNICAS Y HOSPITALES
Maisón de Santé, Policlínico PNP, Clínica Geriátrica, Hospital de la Solidaridad, etc.
**
Leer descripción completa",40.0,2140.0,53.0,-12.1530339,-77.02263010000001,,580.0,62,6.0,S/ 
